Province_State,Country_Region,Date,Recoveries
,Cambodia,2020-03-19,1
,Cameroon,2020-03-19,0
,Canada,2020-03-19,9
,Central African Republic,2020-03-19,0
,Chad,2020-03-19,0
,Chile,2020-03-19,0
Anhui,China,2020-03-19,984
Beijing,China,2020-03-19,380
Chongqing,China,2020-03-19,570
Fujian,China,2020-03-19,295
Gansu,China,2020-03-19,91
Guangdong,China,2020-03-19,1318
Guangxi,China,2020-03-19,250
Guizhou,China,2020-03-19,144
Hainan,China,2020-03-19,161
Hebei,China,2020-03-19,310
Heilongjiang,China,2020-03-19,460
Henan,China,2020-03-19,1250
Hong Kong,China,2020-03-19,95
Hubei,China,2020-03-19,57682
Hunan,China,2020-03-19,1014
Inner Mongolia,China,2020-03-19,74
Jiangsu,China,2020-03-19,631
Jiangxi,China,2020-03-19,934
Jilin,China,2020-03-19,92
Liaoning,China,2020-03-19,122
Macau,China,2020-03-19,10
Ningxia,China,2020-03-19,75
Qinghai,China,2020-03-19,18
Shaanxi,China,2020-03-19,237
Shandong,China,2020-03-19,747
Shanghai,China,2020-03-19,326
Shanxi,China,2020-03-19,133
Sichuan,China,2020-03-19,536
Tianjin,China,2020-03-19,133
Tibet,China,2020-03-19,1
Xinjiang,China,2020-03-19,73
Yunnan,China,2020-03-19,172
Zhejiang,China,2020-03-19,1217
,Colombia,2020-03-19,1
,Congo (Brazzaville),2020-03-19,0
,Congo (Kinshasa),2020-03-19,0
,Costa Rica,2020-03-19,0
,Cote d'Ivoire,2020-03-19,1
,Croatia,2020-03-19,5
,Diamond Princess,2020-03-19,325
,Cuba,2020-03-19,0
,Cyprus,2020-03-19,0
,Czechia,2020-03-19,3
Faroe Islands,Denmark,2020-03-19,0
Greenland,Denmark,2020-03-19,0
,Denmark,2020-03-19,1
,Djibouti,2020-03-19,0
,Dominica,2020-03-19,0
,Dominican Republic,2020-03-19,0
,Ecuador,2020-03-19,0
,Egypt,2020-03-19,32
,El Salvador,2020-03-19,0
,Equatorial Guinea,2020-03-19,0
,Eritrea,2020-03-19,0
,Estonia,2020-03-19,1
,Eswatini,2020-03-19,0
,Ethiopia,2020-03-19,0
,Fiji,2020-03-19,0
,Finland,2020-03-19,10
French Guiana,France,2020-03-19,0
French Polynesia,France,2020-03-19,0
Guadeloupe,France,2020-03-19,0
Martinique,France,2020-03-19,0
Mayotte,France,2020-03-19,0
New Caledonia,France,2020-03-19,0
Reunion,France,2020-03-19,0
Saint Barthelemy,France,2020-03-19,0
St Martin,France,2020-03-19,0
,France,2020-03-19,12
,Gabon,2020-03-19,0
,Gambia,2020-03-19,0
,Georgia,2020-03-19,1
,Germany,2020-03-19,113
,Ghana,2020-03-19,0
,Grenada,2020-03-19,0
,Greece,2020-03-19,8
,Guatemala,2020-03-19,0
,Guinea,2020-03-19,0
,Guinea-Bissau,2020-03-19,0
,Guyana,2020-03-19,0
,Haiti,2020-03-19,0
,Holy See,2020-03-19,0
,Honduras,2020-03-19,0
,Hungary,2020-03-19,2
,Iceland,2020-03-19,5
,India,2020-03-19,15
,Indonesia,2020-03-19,11
,Iran,2020-03-19,5710
,Iraq,2020-03-19,43
,Ireland,2020-03-19,5
,Israel,2020-03-19,11
,Italy,2020-03-19,4440
,Jamaica,2020-03-19,2
,Japan,2020-03-19,150
,Jordan,2020-03-19,1
,Kazakhstan,2020-03-19,0
,Kenya,2020-03-19,0
,"Korea, South",2020-03-19,1540
,Kuwait,2020-03-19,18
,Kyrgyzstan,2020-03-19,0
,Latvia,2020-03-19,1
,Lebanon,2020-03-19,4
,Liberia,2020-03-19,0
,Libya,2020-03-19,0
,Liechtenstein,2020-03-19,0
,Lithuania,2020-03-19,1
,Luxembourg,2020-03-19,0
,Madagascar,2020-03-19,0
,Malaysia,2020-03-19,75
,Maldives,2020-03-19,0
,Mali,2020-03-19,0
,Malta,2020-03-19,2
,Mauritania,2020-03-19,0
,Mauritius,2020-03-19,0
,Mexico,2020-03-19,4
,Moldova,2020-03-19,1
,Monaco,2020-03-19,0
,Mongolia,2020-03-19,0
,Montenegro,2020-03-19,0
,Morocco,2020-03-19,1
,Mozambique,2020-03-19,0
,Namibia,2020-03-19,0
,Nepal,2020-03-19,1
Aruba,Netherlands,2020-03-19,0
Curacao,Netherlands,2020-03-19,0
Sint Maarten,Netherlands,2020-03-19,0
,Netherlands,2020-03-19,2
,New Zealand,2020-03-19,0
,Nicaragua,2020-03-19,0
,Niger,2020-03-19,0
,Nigeria,2020-03-19,1
,North Macedonia,2020-03-19,1
,Norway,2020-03-19,1
,Oman,2020-03-19,12
,Pakistan,2020-03-19,13
,Panama,2020-03-19,0
,Papua New Guinea,2020-03-19,0
,Paraguay,2020-03-19,0
,Peru,2020-03-19,1
,Philippines,2020-03-19,8
,Poland,2020-03-19,1
,Portugal,2020-03-19,3
,Qatar,2020-03-19,4
,Romania,2020-03-19,25
,Russia,2020-03-19,9
,Rwanda,2020-03-19,0
,Saint Kitts and Nevis,2020-03-19,0
,Saint Lucia,2020-03-19,0
,Saint Vincent and the Grenadines,2020-03-19,0
,San Marino,2020-03-19,4
,Saudi Arabia,2020-03-19,6
,Senegal,2020-03-19,2
,Serbia,2020-03-19,1
,Seychelles,2020-03-19,0
,Singapore,2020-03-19,114
,Slovakia,2020-03-19,0
,Slovenia,2020-03-19,0
,Somalia,2020-03-19,0
,South Africa,2020-03-19,0
,Spain,2020-03-19,1107
,Sri Lanka,2020-03-19,3
,Sudan,2020-03-19,0
,Suriname,2020-03-19,0
,Sweden,2020-03-19,16
,Switzerland,2020-03-19,15
,Syria,2020-03-19,0
,Taiwan*,2020-03-19,26
,Tanzania,2020-03-19,0
,Thailand,2020-03-19,42
,Timor-Leste,2020-03-19,0
,Togo,2020-03-19,0
,Trinidad and Tobago,2020-03-19,0
,Tunisia,2020-03-19,0
,Turkey,2020-03-19,0
,Uganda,2020-03-19,0
,Ukraine,2020-03-19,0
,United Arab Emirates,2020-03-19,31
Bermuda,United Kingdom,2020-03-19,0
Cayman Islands,United Kingdom,2020-03-19,0
Channel Islands,United Kingdom,2020-03-19,0
Gibraltar,United Kingdom,2020-03-19,2
Isle of Man,United Kingdom,2020-03-19,0
Montserrat,United Kingdom,2020-03-19,0
,United Kingdom,2020-03-19,65
,Uruguay,2020-03-19,0
,US,2020-03-19,121
,Uzbekistan,2020-03-19,0
,Venezuela,2020-03-19,0
,Vietnam,2020-03-19,16
,Zambia,2020-03-19,0
,Zimbabwe,2020-03-19,0
,West Bank and Gaza,2020-03-19,0
,Laos,2020-03-19,0
,Kosovo,2020-03-19,0
,Burma,2020-03-19,0
Anguilla,United Kingdom,2020-03-19,0
British Virgin Islands,United Kingdom,2020-03-19,0
Turks and Caicos Islands,United Kingdom,2020-03-19,0
,MS Zaandam,2020-03-19,0
,Afghanistan,2020-03-20,1
,Albania,2020-03-20,0
,Algeria,2020-03-20,32
,Andorra,2020-03-20,1
,Angola,2020-03-20,0
,Antigua and Barbuda,2020-03-20,0
,Argentina,2020-03-20,3
,Armenia,2020-03-20,1
Australian Capital Territory,Australia,2020-03-20,0
New South Wales,Australia,2020-03-20,4
Northern Territory,Australia,2020-03-20,0
Queensland,Australia,2020-03-20,8
South Australia,Australia,2020-03-20,3
Tasmania,Australia,2020-03-20,3
Victoria,Australia,2020-03-20,8
Western Australia,Australia,2020-03-20,0
,Austria,2020-03-20,9
,Azerbaijan,2020-03-20,6
,Bahamas,2020-03-20,0
,Bahrain,2020-03-20,100
,Bangladesh,2020-03-20,3
,Barbados,2020-03-20,0
,Belarus,2020-03-20,5
,Belgium,2020-03-20,1
,Belize,2020-03-20,0
,Benin,2020-03-20,0
,Bhutan,2020-03-20,0
,Bolivia,2020-03-20,0
,Bosnia and Herzegovina,2020-03-20,2
,Brazil,2020-03-20,2
,Brunei,2020-03-20,1
,Bulgaria,2020-03-20,0
,Burkina Faso,2020-03-20,0
,Cabo Verde,2020-03-20,0
,Cambodia,2020-03-20,1
,Cameroon,2020-03-20,0
,Canada,2020-03-20,9
,Central African Republic,2020-03-20,0
,Chad,2020-03-20,0
,Chile,2020-03-20,6
Anhui,China,2020-03-20,984
Beijing,China,2020-03-20,390
Chongqing,China,2020-03-20,570
Fujian,China,2020-03-20,295
Gansu,China,2020-03-20,98
Guangdong,China,2020-03-20,1323
Guangxi,China,2020-03-20,250
Guizhou,China,2020-03-20,144
Hainan,China,2020-03-20,161
Hebei,China,2020-03-20,310
Heilongjiang,China,2020-03-20,463
Henan,China,2020-03-20,1250
Hong Kong,China,2020-03-20,98
Hubei,China,2020-03-20,58382
Hunan,China,2020-03-20,1014
Inner Mongolia,China,2020-03-20,74
Jiangsu,China,2020-03-20,631
Jiangxi,China,2020-03-20,934
Jilin,China,2020-03-20,92
Liaoning,China,2020-03-20,122
Macau,China,2020-03-20,10
Ningxia,China,2020-03-20,75
Qinghai,China,2020-03-20,18
Shaanxi,China,2020-03-20,237
Shandong,China,2020-03-20,748
Shanghai,China,2020-03-20,326
Shanxi,China,2020-03-20,133
Sichuan,China,2020-03-20,536
Tianjin,China,2020-03-20,133
Tibet,China,2020-03-20,1
Xinjiang,China,2020-03-20,73
Yunnan,China,2020-03-20,172
Zhejiang,China,2020-03-20,1219
,Colombia,2020-03-20,1
,Congo (Brazzaville),2020-03-20,0
,Congo (Kinshasa),2020-03-20,0
,Costa Rica,2020-03-20,0
,Cote d'Ivoire,2020-03-20,1
,Croatia,2020-03-20,5
,Diamond Princess,2020-03-20,325
,Cuba,2020-03-20,0
,Cyprus,2020-03-20,0
,Czechia,2020-03-20,4
Faroe Islands,Denmark,2020-03-20,0
Greenland,Denmark,2020-03-20,0
,Denmark,2020-03-20,1
,Djibouti,2020-03-20,0
,Dominica,2020-03-20,0
,Dominican Republic,2020-03-20,0
,Ecuador,2020-03-20,0
,Egypt,2020-03-20,39
,El Salvador,2020-03-20,0
,Equatorial Guinea,2020-03-20,0
,Eritrea,2020-03-20,0
,Estonia,2020-03-20,1
,Eswatini,2020-03-20,0
,Ethiopia,2020-03-20,0
,Fiji,2020-03-20,0
,Finland,2020-03-20,10
French Guiana,France,2020-03-20,0
French Polynesia,France,2020-03-20,0
Guadeloupe,France,2020-03-20,0
Martinique,France,2020-03-20,0
Mayotte,France,2020-03-20,0
New Caledonia,France,2020-03-20,0
Reunion,France,2020-03-20,0
Saint Barthelemy,France,2020-03-20,0
St Martin,France,2020-03-20,0
,France,2020-03-20,12
,Gabon,2020-03-20,0
,Gambia,2020-03-20,0
,Georgia,2020-03-20,1
,Germany,2020-03-20,180
,Ghana,2020-03-20,0
,Grenada,2020-03-20,0
,Greece,2020-03-20,19
,Guatemala,2020-03-20,0
,Guinea,2020-03-20,0
,Guinea-Bissau,2020-03-20,0
,Guyana,2020-03-20,0
,Haiti,2020-03-20,0
,Holy See,2020-03-20,0
,Honduras,2020-03-20,0
,Hungary,2020-03-20,2
,Iceland,2020-03-20,5
,India,2020-03-20,20
,Indonesia,2020-03-20,15
,Iran,2020-03-20,6745
,Iraq,2020-03-20,49
,Ireland,2020-03-20,5
,Israel,2020-03-20,14
,Italy,2020-03-20,4440
,Jamaica,2020-03-20,2
,Japan,2020-03-20,191
,Jordan,2020-03-20,1
,Kazakhstan,2020-03-20,0
,Kenya,2020-03-20,0
,"Korea, South",2020-03-20,1540
,Kuwait,2020-03-20,18
,Kyrgyzstan,2020-03-20,0
,Latvia,2020-03-20,1
,Lebanon,2020-03-20,4
,Liberia,2020-03-20,0
,Libya,2020-03-20,0
,Liechtenstein,2020-03-20,0
,Lithuania,2020-03-20,1
,Luxembourg,2020-03-20,0
,Madagascar,2020-03-20,0
,Malaysia,2020-03-20,87
,Maldives,2020-03-20,0
,Mali,2020-03-20,0
,Malta,2020-03-20,2
,Mauritania,2020-03-20,0
,Mauritius,2020-03-20,0
,Mexico,2020-03-20,4
,Moldova,2020-03-20,1
,Monaco,2020-03-20,0
,Mongolia,2020-03-20,0
,Montenegro,2020-03-20,0
,Morocco,2020-03-20,1
,Mozambique,2020-03-20,0
,Namibia,2020-03-20,0
,Nepal,2020-03-20,1
Aruba,Netherlands,2020-03-20,0
Curacao,Netherlands,2020-03-20,0
Sint Maarten,Netherlands,2020-03-20,0
,Netherlands,2020-03-20,2
,New Zealand,2020-03-20,0
,Nicaragua,2020-03-20,0
,Niger,2020-03-20,0
,Nigeria,2020-03-20,1
,North Macedonia,2020-03-20,1
,Norway,2020-03-20,1
,Oman,2020-03-20,12
,Pakistan,2020-03-20,13
,Panama,2020-03-20,0
,Papua New Guinea,2020-03-20,0
,Paraguay,2020-03-20,0
,Peru,2020-03-20,1
,Philippines,2020-03-20,8
,Poland,2020-03-20,1
,Portugal,2020-03-20,5
,Qatar,2020-03-20,10
,Romania,2020-03-20,25
,Russia,2020-03-20,9
,Rwanda,2020-03-20,0
,Saint Kitts and Nevis,2020-03-20,0
,Saint Lucia,2020-03-20,0
,Saint Vincent and the Grenadines,2020-03-20,0
,San Marino,2020-03-20,4
,Saudi Arabia,2020-03-20,8
,Senegal,2020-03-20,2
,Serbia,2020-03-20,1
,Seychelles,2020-03-20,0
,Singapore,2020-03-20,124
,Slovakia,2020-03-20,0
,Slovenia,2020-03-20,0
,Somalia,2020-03-20,0
,South Africa,2020-03-20,0
,Spain,2020-03-20,1588
,Sri Lanka,2020-03-20,3
,Sudan,2020-03-20,0
,Suriname,2020-03-20,0
,Sweden,2020-03-20,16
,Switzerland,2020-03-20,15
,Syria,2020-03-20,0
,Taiwan*,2020-03-20,26
,Tanzania,2020-03-20,0
,Thailand,2020-03-20,42
,Timor-Leste,2020-03-20,0
,Togo,2020-03-20,1
,Trinidad and Tobago,2020-03-20,0
,Tunisia,2020-03-20,0
,Turkey,2020-03-20,0
,Uganda,2020-03-20,0
,Ukraine,2020-03-20,0
,United Arab Emirates,2020-03-20,31
Bermuda,United Kingdom,2020-03-20,0
Cayman Islands,United Kingdom,2020-03-20,0
Channel Islands,United Kingdom,2020-03-20,0
Gibraltar,United Kingdom,2020-03-20,2
Isle of Man,United Kingdom,2020-03-20,0
Montserrat,United Kingdom,2020-03-20,0
,United Kingdom,2020-03-20,65
,Uruguay,2020-03-20,0
,US,2020-03-20,147
,Uzbekistan,2020-03-20,0
,Venezuela,2020-03-20,0
,Vietnam,2020-03-20,16
,Zambia,2020-03-20,0
,Zimbabwe,2020-03-20,0
,West Bank and Gaza,2020-03-20,17
,Laos,2020-03-20,0
,Kosovo,2020-03-20,0
,Burma,2020-03-20,0
Anguilla,United Kingdom,2020-03-20,0
British Virgin Islands,United Kingdom,2020-03-20,0
Turks and Caicos Islands,United Kingdom,2020-03-20,0
,MS Zaandam,2020-03-20,0
,Afghanistan,2020-03-21,1
,Albania,2020-03-21,2
,Algeria,2020-03-21,32
,Andorra,2020-03-21,1
,Angola,2020-03-21,0
,Antigua and Barbuda,2020-03-21,0
,Argentina,2020-03-21,3
,Armenia,2020-03-21,1
Australian Capital Territory,Australia,2020-03-21,0
New South Wales,Australia,2020-03-21,4
Northern Territory,Australia,2020-03-21,0
Queensland,Australia,2020-03-21,8
South Australia,Australia,2020-03-21,3
Tasmania,Australia,2020-03-21,3
Victoria,Australia,2020-03-21,8
Western Australia,Australia,2020-03-21,0
,Austria,2020-03-21,9
,Azerbaijan,2020-03-21,11
,Bahamas,2020-03-21,0
,Bahrain,2020-03-21,125
,Bangladesh,2020-03-21,3
,Barbados,2020-03-21,0
,Belarus,2020-03-21,15
,Belgium,2020-03-21,263
,Belize,2020-03-21,0
,Benin,2020-03-21,0
,Bhutan,2020-03-21,0
,Bolivia,2020-03-21,0
,Bosnia and Herzegovina,2020-03-21,2
,Brazil,2020-03-21,2
,Brunei,2020-03-21,2
,Bulgaria,2020-03-21,3
,Burkina Faso,2020-03-21,5
,Cabo Verde,2020-03-21,0
,Cambodia,2020-03-21,1
,Cameroon,2020-03-21,0
,Canada,2020-03-21,10
,Central African Republic,2020-03-21,0
,Chad,2020-03-21,0
,Chile,2020-03-21,6
Anhui,China,2020-03-21,984
Beijing,China,2020-03-21,396
Chongqing,China,2020-03-21,570
Fujian,China,2020-03-21,295
Gansu,China,2020-03-21,113
Guangdong,China,2020-03-21,1325
Guangxi,China,2020-03-21,250
Guizhou,China,2020-03-21,144
Hainan,China,2020-03-21,161
Hebei,China,2020-03-21,310
Heilongjiang,China,2020-03-21,463
Henan,China,2020-03-21,1250
Hong Kong,China,2020-03-21,98
Hubei,China,2020-03-21,58946
Hunan,China,2020-03-21,1014
Inner Mongolia,China,2020-03-21,74
Jiangsu,China,2020-03-21,631
Jiangxi,China,2020-03-21,934
Jilin,China,2020-03-21,92
Liaoning,China,2020-03-21,122
Macau,China,2020-03-21,10
Ningxia,China,2020-03-21,75
Qinghai,China,2020-03-21,18
Shaanxi,China,2020-03-21,239
Shandong,China,2020-03-21,749
Shanghai,China,2020-03-21,327
Shanxi,China,2020-03-21,133
Sichuan,China,2020-03-21,536
Tianjin,China,2020-03-21,133
Tibet,China,2020-03-21,1
Xinjiang,China,2020-03-21,73
Yunnan,China,2020-03-21,172
Zhejiang,China,2020-03-21,1219
,Colombia,2020-03-21,1
,Congo (Brazzaville),2020-03-21,0
,Congo (Kinshasa),2020-03-21,0
,Costa Rica,2020-03-21,2
,Cote d'Ivoire,2020-03-21,1
,Croatia,2020-03-21,5
,Diamond Princess,2020-03-21,325
,Cuba,2020-03-21,0
,Cyprus,2020-03-21,0
,Czechia,2020-03-21,6
Faroe Islands,Denmark,2020-03-21,0
Greenland,Denmark,2020-03-21,0
,Denmark,2020-03-21,1
,Djibouti,2020-03-21,0
,Dominica,2020-03-21,0
,Dominican Republic,2020-03-21,0
,Ecuador,2020-03-21,3
,Egypt,2020-03-21,41
,El Salvador,2020-03-21,0
,Equatorial Guinea,2020-03-21,0
,Eritrea,2020-03-21,0
,Estonia,2020-03-21,1
,Eswatini,2020-03-21,0
,Ethiopia,2020-03-21,0
,Fiji,2020-03-21,0
,Finland,2020-03-21,10
French Guiana,France,2020-03-21,0
French Polynesia,France,2020-03-21,0
Guadeloupe,France,2020-03-21,0
Martinique,France,2020-03-21,0
Mayotte,France,2020-03-21,0
New Caledonia,France,2020-03-21,0
Reunion,France,2020-03-21,0
Saint Barthelemy,France,2020-03-21,0
St Martin,France,2020-03-21,0
,France,2020-03-21,12
,Gabon,2020-03-21,0
,Gambia,2020-03-21,0
,Georgia,2020-03-21,1
,Germany,2020-03-21,233
,Ghana,2020-03-21,0
,Grenada,2020-03-21,0
,Greece,2020-03-21,19
,Guatemala,2020-03-21,0
,Guinea,2020-03-21,0
,Guinea-Bissau,2020-03-21,0
,Guyana,2020-03-21,0
,Haiti,2020-03-21,0
,Holy See,2020-03-21,0
,Honduras,2020-03-21,0
,Hungary,2020-03-21,7
,Iceland,2020-03-21,22
,India,2020-03-21,23
,Indonesia,2020-03-21,15
,Iran,2020-03-21,7635
,Iraq,2020-03-21,51
,Ireland,2020-03-21,5
,Israel,2020-03-21,36
,Italy,2020-03-21,6072
,Jamaica,2020-03-21,2
,Japan,2020-03-21,232
,Jordan,2020-03-21,1
,Kazakhstan,2020-03-21,0
,Kenya,2020-03-21,0
,"Korea, South",2020-03-21,1540
,Kuwait,2020-03-21,27
,Kyrgyzstan,2020-03-21,0
,Latvia,2020-03-21,1
,Lebanon,2020-03-21,4
,Liberia,2020-03-21,0
,Libya,2020-03-21,0
,Liechtenstein,2020-03-21,0
,Lithuania,2020-03-21,1
,Luxembourg,2020-03-21,0
,Madagascar,2020-03-21,0
,Malaysia,2020-03-21,114
,Maldives,2020-03-21,0
,Mali,2020-03-21,0
,Malta,2020-03-21,2
,Mauritania,2020-03-21,0
,Mauritius,2020-03-21,0
,Mexico,2020-03-21,4
,Moldova,2020-03-21,1
,Monaco,2020-03-21,0
,Mongolia,2020-03-21,0
,Montenegro,2020-03-21,0
,Morocco,2020-03-21,3
,Mozambique,2020-03-21,0
,Namibia,2020-03-21,0
,Nepal,2020-03-21,1
Aruba,Netherlands,2020-03-21,0
Curacao,Netherlands,2020-03-21,0
Sint Maarten,Netherlands,2020-03-21,0
,Netherlands,2020-03-21,2
,New Zealand,2020-03-21,0
,Nicaragua,2020-03-21,0
,Niger,2020-03-21,0
,Nigeria,2020-03-21,1
,North Macedonia,2020-03-21,1
,Norway,2020-03-21,1
,Oman,2020-03-21,12
,Pakistan,2020-03-21,13
,Panama,2020-03-21,0
,Papua New Guinea,2020-03-21,0
,Paraguay,2020-03-21,0
,Peru,2020-03-21,1
,Philippines,2020-03-21,13
,Poland,2020-03-21,1
,Portugal,2020-03-21,5
,Qatar,2020-03-21,27
,Romania,2020-03-21,52
,Russia,2020-03-21,12
,Rwanda,2020-03-21,0
,Saint Kitts and Nevis,2020-03-21,0
,Saint Lucia,2020-03-21,0
,Saint Vincent and the Grenadines,2020-03-21,0
,San Marino,2020-03-21,4
,Saudi Arabia,2020-03-21,16
,Senegal,2020-03-21,5
,Serbia,2020-03-21,1
,Seychelles,2020-03-21,0
,Singapore,2020-03-21,140
,Slovakia,2020-03-21,0
,Slovenia,2020-03-21,0
,Somalia,2020-03-21,0
,South Africa,2020-03-21,0
,Spain,2020-03-21,2125
,Sri Lanka,2020-03-21,1
,Sudan,2020-03-21,0
,Suriname,2020-03-21,0
,Sweden,2020-03-21,16
,Switzerland,2020-03-21,15
,Syria,2020-03-21,0
,Taiwan*,2020-03-21,28
,Tanzania,2020-03-21,0
,Thailand,2020-03-21,42
,Timor-Leste,2020-03-21,0
,Togo,2020-03-21,1
,Trinidad and Tobago,2020-03-21,1
,Tunisia,2020-03-21,0
,Turkey,2020-03-21,0
,Uganda,2020-03-21,0
,Ukraine,2020-03-21,1
,United Arab Emirates,2020-03-21,38
Bermuda,United Kingdom,2020-03-21,0
Cayman Islands,United Kingdom,2020-03-21,0
Channel Islands,United Kingdom,2020-03-21,0
Gibraltar,United Kingdom,2020-03-21,2
Isle of Man,United Kingdom,2020-03-21,0
Montserrat,United Kingdom,2020-03-21,0
,United Kingdom,2020-03-21,65
,Uruguay,2020-03-21,0
,US,2020-03-21,176
,Uzbekistan,2020-03-21,0
,Venezuela,2020-03-21,0
,Vietnam,2020-03-21,17
,Zambia,2020-03-21,0
,Zimbabwe,2020-03-21,0
,West Bank and Gaza,2020-03-21,17
,Laos,2020-03-21,0
,Kosovo,2020-03-21,0
,Burma,2020-03-21,0
Anguilla,United Kingdom,2020-03-21,0
British Virgin Islands,United Kingdom,2020-03-21,0
Turks and Caicos Islands,United Kingdom,2020-03-21,0
,MS Zaandam,2020-03-21,0
,Afghanistan,2020-03-22,1
,Albania,2020-03-22,2
,Algeria,2020-03-22,65
,Andorra,2020-03-22,1
,Angola,2020-03-22,0
,Antigua and Barbuda,2020-03-22,0
,Argentina,2020-03-22,3
,Armenia,2020-03-22,2
Australian Capital Territory,Australia,2020-03-22,0
New South Wales,Australia,2020-03-22,4
Northern Territory,Australia,2020-03-22,0
Queensland,Australia,2020-03-22,8
South Australia,Australia,2020-03-22,3
Tasmania,Australia,2020-03-22,3
Victoria,Australia,2020-03-22,70
Western Australia,Australia,2020-03-22,0
,Austria,2020-03-22,9
,Azerbaijan,2020-03-22,10
,Bahamas,2020-03-22,0
,Bahrain,2020-03-22,149
,Bangladesh,2020-03-22,3
,Barbados,2020-03-22,0
,Belarus,2020-03-22,15
,Belgium,2020-03-22,263
,Belize,2020-03-22,0
,Benin,2020-03-22,0
,Bhutan,2020-03-22,0
,Bolivia,2020-03-22,0
,Bosnia and Herzegovina,2020-03-22,2
,Brazil,2020-03-22,2
,Brunei,2020-03-22,2
,Bulgaria,2020-03-22,3
,Burkina Faso,2020-03-22,5
,Cabo Verde,2020-03-22,0
,Cambodia,2020-03-22,1
,Cameroon,2020-03-22,0
,Canada,2020-03-22,10
,Central African Republic,2020-03-22,0
,Chad,2020-03-22,0
,Chile,2020-03-22,8
Anhui,China,2020-03-22,984
Beijing,China,2020-03-22,400
Chongqing,China,2020-03-22,570
Fujian,China,2020-03-22,295
Gansu,China,2020-03-22,114
Guangdong,China,2020-03-22,1329
Guangxi,China,2020-03-22,250
Guizhou,China,2020-03-22,144
Hainan,China,2020-03-22,161
Hebei,China,2020-03-22,310
Heilongjiang,China,2020-03-22,466
Henan,China,2020-03-22,1250
Hong Kong,China,2020-03-22,100
Hubei,China,2020-03-22,59433
Hunan,China,2020-03-22,1014
Inner Mongolia,China,2020-03-22,74
Jiangsu,China,2020-03-22,631
Jiangxi,China,2020-03-22,934
Jilin,China,2020-03-22,92
Liaoning,China,2020-03-22,124
Macau,China,2020-03-22,10
Ningxia,China,2020-03-22,75
Qinghai,China,2020-03-22,18
Shaanxi,China,2020-03-22,239
Shandong,China,2020-03-22,750
Shanghai,China,2020-03-22,328
Shanxi,China,2020-03-22,133
Sichuan,China,2020-03-22,536
Tianjin,China,2020-03-22,133
Tibet,China,2020-03-22,1
Xinjiang,China,2020-03-22,73
Yunnan,China,2020-03-22,172
Zhejiang,China,2020-03-22,1219
,Colombia,2020-03-22,3
,Congo (Brazzaville),2020-03-22,0
,Congo (Kinshasa),2020-03-22,0
,Costa Rica,2020-03-22,2
,Cote d'Ivoire,2020-03-22,1
,Croatia,2020-03-22,5
,Diamond Princess,2020-03-22,325
,Cuba,2020-03-22,0
,Cyprus,2020-03-22,3
,Czechia,2020-03-22,6
Faroe Islands,Denmark,2020-03-22,0
Greenland,Denmark,2020-03-22,0
,Denmark,2020-03-22,1
,Djibouti,2020-03-22,0
,Dominica,2020-03-22,0
,Dominican Republic,2020-03-22,0
,Ecuador,2020-03-22,3
,Egypt,2020-03-22,56
,El Salvador,2020-03-22,0
,Equatorial Guinea,2020-03-22,0
,Eritrea,2020-03-22,0
,Estonia,2020-03-22,2
,Eswatini,2020-03-22,0
,Ethiopia,2020-03-22,4
,Fiji,2020-03-22,0
,Finland,2020-03-22,10
French Guiana,France,2020-03-22,6
French Polynesia,France,2020-03-22,0
Guadeloupe,France,2020-03-22,0
Martinique,France,2020-03-22,0
Mayotte,France,2020-03-22,0
New Caledonia,France,2020-03-22,0
Reunion,France,2020-03-22,0
Saint Barthelemy,France,2020-03-22,0
St Martin,France,2020-03-22,0
,France,2020-03-22,2200
,Gabon,2020-03-22,0
,Gambia,2020-03-22,0
,Georgia,2020-03-22,3
,Germany,2020-03-22,266
,Ghana,2020-03-22,0
,Grenada,2020-03-22,0
,Greece,2020-03-22,19
,Guatemala,2020-03-22,0
,Guinea,2020-03-22,0
,Guinea-Bissau,2020-03-22,0
,Guyana,2020-03-22,0
,Haiti,2020-03-22,0
,Holy See,2020-03-22,0
,Honduras,2020-03-22,0
,Hungary,2020-03-22,16
,Iceland,2020-03-22,36
,India,2020-03-22,27
,Indonesia,2020-03-22,29
,Iran,2020-03-22,7931
,Iraq,2020-03-22,57
,Ireland,2020-03-22,5
,Israel,2020-03-22,37
,Italy,2020-03-22,7024
,Jamaica,2020-03-22,2
,Japan,2020-03-22,235
,Jordan,2020-03-22,1
,Kazakhstan,2020-03-22,0
,Kenya,2020-03-22,0
,"Korea, South",2020-03-22,2909
,Kuwait,2020-03-22,27
,Kyrgyzstan,2020-03-22,0
,Latvia,2020-03-22,1
,Lebanon,2020-03-22,8
,Liberia,2020-03-22,0
,Libya,2020-03-22,0
,Liechtenstein,2020-03-22,0
,Lithuania,2020-03-22,1
,Luxembourg,2020-03-22,6
,Madagascar,2020-03-22,0
,Malaysia,2020-03-22,139
,Maldives,2020-03-22,0
,Mali,2020-03-22,0
,Malta,2020-03-22,2
,Mauritania,2020-03-22,0
,Mauritius,2020-03-22,0
,Mexico,2020-03-22,4
,Moldova,2020-03-22,1
,Monaco,2020-03-22,1
,Mongolia,2020-03-22,0
,Montenegro,2020-03-22,0
,Morocco,2020-03-22,3
